"","subject","item","rt","ambiguity","group","filled_gap","group_G","filled_gap_G","ambiguity_G"
"167","Native 1",5,6241,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"178","Native 1",15,8324,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"198","Native 2",10,7414,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"204","Native 2",14,6067,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"212","Native 2",20,5290,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"219","Native 2",1,11766,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"226","Native 2",3,9436,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"233","Native 2",6,4062,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"236","Native 2",23,5479,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"243","Native 2",9,5404,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"248","Native 2",4,5731,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"252","Native 2",12,6163,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"256","Native 2",5,5476,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"271","Native 2",11,4505,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"278","Native 2",18,8060,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"282","Native 2",17,5185,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"299","Native 2",21,6021,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"303","Native 2",15,7937,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"309","Native 2",19,7550,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"317","Native 2",13,6376,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"320","Native 2",8,5172,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"326","Native 2",24,7317,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"330","Native 2",2,7103,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"333","Native 2",22,3981,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"337","Native 2",16,9422,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"355","Native 2",7,8693,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"374","Native 3",11,10601,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"384","Native 3",13,9013,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"387","Native 3",6,8487,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"390","Native 3",14,15867,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"397","Native 3",1,14887,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"415","Native 3",23,10369,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"418","Native 3",2,13600,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"422","Native 3",24,15573,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"432","Native 3",3,25782,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"439","Native 3",9,17519,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"443","Native 3",16,16467,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"451","Native 3",8,17162,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"458","Native 3",20,23373,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"462","Native 3",5,9094,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"466","Native 3",15,10180,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"473","Native 3",4,12509,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"484","Native 3",19,14636,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"488","Native 3",7,17228,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"492","Native 3",22,5813,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"495","Native 3",17,11303,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"505","Native 3",10,14964,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"511","Native 3",21,15722,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"514","Native 3",12,12764,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"521","Native 3",18,16228,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"554","Native 4",17,4223,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"565","Native 4",20,3551,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"568","Native 4",24,3076,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"581","Native 4",19,5568,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"587","Native 4",12,3713,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"591","Native 4",2,3192,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"609","Native 4",13,6049,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"616","Native 4",1,2971,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"620","Native 4",5,7482,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"624","Native 4",3,8174,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"634","Native 4",8,4061,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"641","Native 4",6,2655,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"647","Native 4",22,3622,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"658","Native 4",14,4210,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"665","Native 4",15,3251,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"676","Native 4",18,3267,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"680","Native 4",16,3481,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"684","Native 4",9,4095,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"690","Native 4",10,2664,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"697","Native 4",11,2531,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"703","Native 4",23,4744,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"710","Native 4",7,3211,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"714","Native 4",4,4365,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"717","Native 4",21,2681,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"734","Native 5",1,3711,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"739","Native 5",24,3401,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"742","Native 5",15,5517,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"752","Native 5",17,4206,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"760","Native 5",6,2644,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"767","Native 5",4,4413,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"774","Native 5",7,3500,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"783","Native 5",8,3645,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"786","Native 5",9,3706,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"793","Native 5",5,4295,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"800","Native 5",11,3634,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"803","Native 5",23,2629,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"811","Native 5",22,2897,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"815","Native 5",3,4025,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"830","Native 5",21,5716,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"838","Native 5",14,2701,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"848","Native 5",16,4374,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"855","Native 5",10,3298,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"859","Native 5",18,3941,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"866","Native 5",20,3906,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"869","Native 5",19,4102,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"880","Native 5",13,3838,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"890","Native 5",12,3812,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"893","Native 5",2,2847,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"922","Native 6",24,5255,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"925","Native 6",9,9864,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"928","Native 6",15,9351,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"934","Native 6",12,14759,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"937","Native 6",13,3451,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"951","Native 6",2,11332,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"958","Native 6",4,9367,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"965","Native 6",14,3221,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"976","Native 6",1,5234,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"980","Native 6",18,3772,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"987","Native 6",17,7046,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"994","Native 6",19,3404,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1004","Native 6",7,3369,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1008","Native 6",10,4274,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1012","Native 6",21,2885,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1025","Native 6",6,10719,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1035","Native 6",3,10439,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1038","Native 6",16,3818,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1042","Native 6",5,4536,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1045","Native 6",8,3936,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1056","Native 6",22,4795,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1059","Native 6",11,3922,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1063","Native 6",20,3597,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1071","Native 6",23,5030,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1102","Native 7",5,5705,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1108","Native 7",11,6507,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1121","Native 7",21,5292,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1125","Native 7",3,8492,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1128","Native 7",16,6938,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1134","Native 7",17,6044,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1140","Native 7",7,5949,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1152","Native 7",13,6189,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1160","Native 7",20,3903,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1167","Native 7",14,8681,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1175","Native 7",6,4698,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1182","Native 7",9,4560,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1189","Native 7",10,7528,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1193","Native 7",22,4297,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1197","Native 7",24,8082,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1200","Native 7",1,5738,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1209","Native 7",23,3809,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1216","Native 7",8,3325,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1226","Native 7",15,4843,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1234","Native 7",18,6428,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1241","Native 7",4,5840,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1251","Native 7",12,4572,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1255","Native 7",19,3998,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1258","Native 7",2,4586,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1275","Native 8",5,6786,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1282","Native 8",8,4508,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1287","Native 8",22,5343,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1296","Native 8",9,11215,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1303","Native 8",7,4855,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1311","Native 8",12,11463,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1322","Native 8",11,7411,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1325","Native 8",14,7300,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1329","Native 8",13,11160,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1335","Native 8",4,8906,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1338","Native 8",15,7854,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1345","Native 8",6,4277,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1359","Native 8",17,7591,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1366","Native 8",19,7387,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1373","Native 8",21,8691,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1377","Native 8",10,7713,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1385","Native 8",23,7157,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1394","Native 8",20,3896,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1398","Native 8",16,10186,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1405","Native 8",24,8370,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1415","Native 8",2,5994,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1419","Native 8",1,10291,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1426","Native 8",18,6585,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1430","Native 8",3,8329,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1463","Native 9",20,2400,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1472","Native 9",4,3996,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1478","Native 9",3,3095,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1485","Native 9",16,3387,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1491","Native 9",2,2688,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1494","Native 9",15,2959,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1502","Native 9",19,2295,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1505","Native 9",10,4793,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1512","Native 9",13,3114,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1522","Native 9",5,2780,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1525","Native 9",1,2800,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1535","Native 9",14,2579,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1543","Native 9",17,2133,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1546","Native 9",8,5175,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1554","Native 9",22,3249,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1557","Native 9",24,3407,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1564","Native 9",23,2186,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1574","Native 9",11,3556,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1577","Native 9",9,2659,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1581","Native 9",21,2293,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1585","Native 9",6,2749,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1593","Native 9",18,2647,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1600","Native 9",12,2994,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1618","Native 9",7,2796,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1640","Native 10",12,3146,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1651","Native 10",8,4638,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1658","Native 10",5,4881,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1666","Native 10",11,2849,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1672","Native 10",9,4120,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1675","Native 10",18,7887,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1678","Native 10",3,3732,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1685","Native 10",13,2856,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1688","Native 10",21,2744,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1691","Native 10",2,3057,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1701","Native 10",6,12475,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1713","Native 10",4,3521,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1721","Native 10",1,4081,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1737","Native 10",10,4451,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1743","Native 10",15,2397,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1751","Native 10",20,2785,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1755","Native 10",17,3830,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1758","Native 10",24,2786,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1766","Native 10",22,2757,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1773","Native 10",7,2795,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1776","Native 10",19,5114,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1784","Native 10",23,2830,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1788","Native 10",14,2509,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1791","Native 10",16,2615,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1818","Native 11",19,3236,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1824","Native 11",8,3278,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1830","Native 11",12,4259,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1833","Native 11",1,3585,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1841","Native 11",18,4214,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1844","Native 11",24,3618,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1852","Native 11",3,3997,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1863","Native 11",22,4285,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1870","Native 11",23,2353,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1888","Native 11",2,4325,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1895","Native 11",16,4999,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1907","Native 11",11,3083,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1910","Native 11",20,2940,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1918","Native 11",21,3286,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1921","Native 11",15,4069,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1929","Native 11",4,3482,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1933","Native 11",13,3399,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1939","Native 11",10,3535,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1942","Native 11",5,3623,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1952","Native 11",17,4484,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"1959","Native 11",7,4996,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"1963","Native 11",6,3126,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"1969","Native 11",14,3765,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"1973","Native 11",9,2992,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"2000","Native 12",17,3276,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"2007","Native 12",6,9679,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"2013","Native 12",3,2711,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"2019","Native 12",15,5506,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"2022","Native 12",7,4888,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"2029","Native 12",2,4177,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"2041","Native 12",23,4144,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"2045","Native 12",20,4321,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"2049","Native 12",12,5432,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"2052","Native 12",13,6288,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"2056","Native 12",24,5267,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"2064","Native 12",5,7603,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"2075","Native 12",14,2582,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"2083","Native 12",10,3605,0.5,-0.5,0.5,"Native","Filled-Gap","Ambiguous"
"2090","Native 12",21,6499,-0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Unambiguous"
"2097","Native 12",11,5251,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"2101","Native 12",1,3615,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
"2104","Native 12",18,3115,0.5,-0.5,-0.5,"Native","Non-Filled-Gap","Ambiguous"
"2107","Native 12",9,1678,-0.5,-0.5,0.5,"Native","Filled-Gap","Unambiguous"
